Ha Filament statistics for:
               Date : 20140801_164400
        Julian Date : 2452123.1500
        Observatory : BBSO
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.55
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  1.2070  0.43   163 -564  -45.66 -38.07  -35.2  190   1   1   0   0    2452122.1596  20010731_154946  FW  1
  2  0.6540  0.36  -555 -552  -27.85 -24.51    4.7  339   0   0   0   0    2452122.1596  20010731_154946  FW  3
  3  0.8180  0.42   136 -539  -33.53   5.52   56.9  212   1   1   0   0    2452122.1596  20010731_154946  FW  2
  4  0.6550  0.36   415 -421  -33.13  41.25    1.9   41   6   4   1   1    2452122.1596  20010731_154946  FW  4
  5  0.9400  0.18   128 -449  -21.34  28.96  -39.1  270   0   0   0   0    2452122.1596  20010731_154946  FW  6
  6  3.1950  0.32  -336 -448  -11.95 -24.23   -7.5  409   0   0   0   0    2452122.1596  20010731_154946  MR  5 11
  7  0.9130  0.21  -242 -351  -23.05 -64.22   20.1   62   6   3   0   1      NEW
  8  0.5560  0.47  -423 -248  -17.13   2.03  -31.8  155   2   0   1   0    2452122.1596  20010731_154946  FW  8
  9  1.3260  0.29  -598 -220  -16.98 -33.22  -28.2  161   0   0   0   0    2452122.1596  20010731_154946  FW  7
 10  0.9240  0.41  -848  -98  -13.56  29.29  -33.9  234   1   0   0   0    2452122.1596  20010731_154946  FW  9
 11  0.8220  0.32  -201  -90  -16.86  47.20   13.0   53   0   0   0   0      NEW
 12  1.2271  0.13   110   24  -11.16  15.85   -5.4   92   0   0   0   0    2452122.1596  20010731_154946  FW 10
 13  1.2070  0.43  -431   39  -45.66 -38.07  -35.2  190   1   0   0   0    2452122.1596  20010731_154946  FW  1
 14  0.6540  0.36  -759  141  -27.85 -24.51    4.7  339   2   0   2  -1    2452122.1596  20010731_154946  FW  3
 15  0.8180  0.42  -582  213  -33.53   5.52   56.9  212   5   4   0   1    2452122.1596  20010731_154946  FW  2
 16  0.6550  0.36   819  147  -33.13  41.25    1.9   41   1   0   1   0    2452122.1596  20010731_154946  FW  4
 17  0.9400  0.18   -57  260  -21.34  28.96  -39.1  270   4   0   4  -1    2452122.1596  20010731_154946  FW  6
 18  3.1950  0.32   718  301  -11.95 -24.23   -7.5  409   2   0   1   0    2452122.1596  20010731_154946  MR  5 11
 19  0.9130  0.21   870  286  -23.05 -64.22   20.1   62   1   1   0   0      NEW
 20  0.5560  0.47   522  427  -17.13   2.03  -31.8  155   4   2   2   0    2452122.1596  20010731_154946  FW  8
 21  1.3260  0.29   341  462  -16.98 -33.22  -28.2  161   0   0   0   0    2452122.1596  20010731_154946  FW  7
 22  0.9240  0.41   317  598  -13.56  29.29  -33.9  234   1   1   0   0    2452122.1596  20010731_154946  FW  9
 23  0.8220  0.32  -176  669  -16.86  47.20   13.0   53   2   0   2  -1      NEW  


Ha Filament statistics for:
               Date : 20140805_165505
        Julian Date : 2452123.1500
        Observatory : BBSO
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.55
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  0.5760  0.29   122 -606  -45.66 -38.07   42.8  190   2   2   0   1    2452122.1596  20010731_154946  FW  1
  2  2.5880  0.19   331 -566  -27.85 -24.51   37.8  339   1   0   1   0    2452122.1596  20010731_154946  FW  3
  3  1.1980  0.24   197 -531  -33.53   5.52  -82.2  212   2   1   0   0    2452122.1596  20010731_154946  FW  2
  4  3.1100  0.11    73 -474  -33.13  41.25  -60.7   41   0   0   0   0    2452122.1596  20010731_154946  FW  4
  5  0.3120  0.29   749 -464  -21.34  28.96  -53.0  270   1   1   0   0    2452122.1596  20010731_154946  FW  6
  6  1.3960  0.28  -812 -395  -11.95 -24.23  -26.8  409   0   0   0   0    2452122.1596  20010731_154946  MR  5 11
  7  0.3090  0.45  -516 -320  -23.05 -64.22   80.9   62   5   2   3   0      NEW
  8  0.5760  0.29   380 -351  -45.66 -38.07   42.8  190   2   1   1   0    2452122.1596  20010731_154946  FW  1
  9  2.5880  0.19   149 -346  -27.85 -24.51   37.8  339   0   0   0   0    2452122.1596  20010731_154946  FW  3
 10  1.1980  0.24   447 -299  -33.53   5.52  -82.2  212   1   0   1   0    2452122.1596  20010731_154946  FW  2
 11  3.1100  0.11   545 -309  -33.13  41.25  -60.7   41   0   0   0   0    2452122.1596  20010731_154946  FW  4
 12  0.3120  0.29   684 -267  -21.34  28.96  -53.0  270   1   1   0   0    2452122.1596  20010731_154946  FW  6
 13  1.3960  0.28   494 -184  -11.95 -24.23  -26.8  409   0   0   0   0    2452122.1596  20010731_154946  MR  5 11
 14  0.3090  0.45  -585 -156  -23.05 -64.22   80.9   62   4   2   2   0      NEW  
 15  0.5760  0.29  -139 -150  -45.66 -38.07   42.8  190   1   1   0   0    2452122.1596  20010731_154946  FW  1
 16  2.5880  0.19   550  -52  -27.85 -24.51   37.8  339   1   0   0   0    2452122.1596  20010731_154946  FW  3
 17  1.1980  0.24    -1  -49  -33.53   5.52  -82.2  212   2   2   0   1    2452122.1596  20010731_154946  FW  2
 18  3.1100  0.11  -598  -20  -33.13  41.25  -60.7   41   0   0   0   0    2452122.1596  20010731_154946  FW  4
 19  0.3120  0.29   502   15  -21.34  28.96  -53.0  270   1   0   1   0    2452122.1596  20010731_154946  FW  6
 20  1.3960  0.28   294  199  -11.95 -24.23  -26.8  409  10   2   6  -1    2452122.1596  20010731_154946  MR  5 11
 21  0.3090  0.45    30   71  -23.05 -64.22   80.9   62   1   0   0   0      NEW
 22  0.5760  0.29   -58  106  -45.66 -38.07   42.8  190   1   0   1   0    2452122.1596  20010731_154946  FW  1
 23  2.5880  0.19  -372  236  -27.85 -24.51   37.8  339   2   1   1   0    2452122.1596  20010731_154946  FW  3
 24  1.1980  0.24   735  259  -33.53   5.52  -82.2  212   2   0   2  -1    2452122.1596  20010731_154946  FW  2
 25  3.1100  0.11  -845  269  -33.13  41.25  -60.7   41   3   0   2  -1    2452122.1596  20010731_154946  FW  4
 26  0.3120  0.29  -212  277  -21.34  28.96  -53.0  270   0   0   0   0    2452122.1596  20010731_154946  FW  6
 27  1.3960  0.28   652  334  -11.95 -24.23  -26.8  409   2   1   1   0    2452122.1596  20010731_154946  MR  5 11
 28  0.3090  0.45   253  801  -23.05 -64.22   80.9   62   2   1   0   0      NEW  


Ha Filament statistics for:
               Date : 20140807_175414
        Julian Date : 2452123.1500
        Observatory : BBSO
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.55
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  1.5740  0.23  -272 -537  -45.66 -38.07  -35.2  190   1   0   1   0    2452122.1596  20010731_154946  FW  1
  2  0.6540  0.44  -523 -395  -27.85 -24.51    4.7  339   0   0   0   0    2452122.1596  20010731_154946  FW  3
  3  0.8180  0.30   -91 -352  -33.53   5.52   56.9  212   8   0   5  -1    2452122.1596  20010731_154946  FW  2
  4  0.6550  0.10   335 -343  -33.13  41.25    1.9   41   1   0   0   0    2452122.1596  20010731_154946  FW  4
  5  0.9400  0.37   784 -316  -21.34  28.96  -39.1  270   0   0   0   0    2452122.1596  20010731_154946  FW  6
  6  3.1950  0.33  -154 -185  -11.95 -24.23   -7.5  409   6   1   4  -1    2452122.1596  20010731_154946  MR  5 11
  7  0.9130  0.16   345 -122  -23.05 -64.22   20.1   62   1   1   0   0      NEW
  8  0.5560  0.06   453  -38  -17.13   2.03  -31.8  155   3   2   0   1    2452122.1596  20010731_154946  FW  8
  9  1.3260  0.24   828   41  -16.98 -33.22  -28.2  161   1   1   0   0    2452122.1596  20010731_154946  FW  7
 10  0.9240  0.34   407  125  -13.56  29.29  -33.9  234   1   0   1   0    2452122.1596  20010731_154946  FW  9
 11  0.8220  0.47  -201  135  -16.86  47.20   13.0   53   1   0   0   0      NEW
 12  1.5740  0.23   610  259  -45.66 -38.07  -35.2  190   6   4   0   1    2452122.1596  20010731_154946  FW  1
 13  0.6540  0.44  -565  189  -27.85 -24.51    4.7  339   2   1   1   0    2452122.1596  20010731_154946  FW  3
 14  0.8180  0.30    29  230  -33.53   5.52   56.9  212   4   2   2   0    2452122.1596  20010731_154946  FW  2
 15  0.6550  0.10  -790  194  -33.13  41.25    1.9   41   1   0   1   0    2452122.1596  20010731_154946  FW  4
 16  0.9400  0.37  -349  191  -21.34  28.96  -39.1  270   1   0   0   0    2452122.1596  20010731_154946  FW  6
 17  3.1950  0.33  -413  214  -11.95 -24.23   -7.5  409   0   0   0   0    2452122.1596  20010731_154946  MR  5 11
 18  0.9130  0.16  -233  272  -23.05 -64.22   20.1   62   1   1   0   0      NEW
 19  0.5560  0.06   213  295  -17.13   2.03  -31.8  155   4   2   1   0    2452122.1596  20010731_154946  FW  8
 20  1.3260  0.24  -328  600  -16.98 -33.22  -28.2  161   0   0   0   0    2452122.1596  20010731_154946  FW  7


Ha Filament statistics for:
               Date : 20140809_170349
        Julian Date : 2452123.1500
        Observatory : BBSO
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.55
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  1.2070  0.16   169 -559  -45.66 -38.07  -35.2  190   3   3   0   1    2452122.1596  20010731_154946  FW  1
  2  0.6540  0.18  -153 -505  -27.85 -24.51    4.7  339   2   1   1   0    2452122.1596  20010731_154946  FW  3
  3  0.8180  0.26  -629 -449  -33.53   5.52   56.9  212   4   3   0   1    2452122.1596  20010731_154946  FW  2
  4  0.6550  0.19   319 -378  -33.13  41.25    1.9   41   4   0   3  -1    2452122.1596  20010731_154946  FW  4
  5  0.9400  0.24   283 -170  -21.34  28.96  -39.1  270   4   0   3  -1    2452122.1596  20010731_154946  FW  6
  6  3.1950  0.08   282  -36  -11.95 -24.23   -7.5  409   2   2   0   1    2452122.1596  20010731_154946  MR  5 11
  7  0.9130  0.21   787  -10  -23.05 -64.22   20.1   62   1   0   1   0      NEW
  8  0.5560  0.40  -368   24  -17.13   2.03  -31.8  155   2   1   1   0    2452122.1596  20010731_154946  FW  8
  9  1.3260  0.20  -197   57  -16.98 -33.22  -28.2  161   1   1   0   0    2452122.1596  20010731_154946  FW  7
 10  0.9240  0.41   656  140  -13.56  29.29  -33.9  234   0   0   0   0    2452122.1596  20010731_154946  FW  9
 11  0.8220  0.46   467  253  -16.86  47.20   13.0   53   5   0   3  -1      NEW
 12  1.2271  0.49  -385  259  -11.16  15.85   -5.4   92   0   0   0   0    2452122.1596  20010731_154946  FW 10
 13  1.2271  0.22   819  344  -11.16  15.85   -5.4   92   5   2   2   0    2452122.1596  20010731_154946  FW 10 
 14  1.2070  0.16   575  316  -45.66 -38.07  -35.2  190   1   1   0   0    2452122.1596  20010731_154946  FW  1
 15  0.6540  0.18  -583  404  -27.85 -24.51    4.7  339   0   0   0   0    2452122.1596  20010731_154946  FW  3
 16  0.8180  0.26    -1  584  -33.53   5.52   56.9  212   1   0   0   0    2452122.1596  20010731_154946  FW  2
 17  0.6550  0.19  -552  649  -33.13  41.25    1.9   41   1   1   0   0    2452122.1596  20010731_154946  FW  4


Ha Filament statistics for:
               Date : 20140811_171209
        Julian Date : 2452123.1500
        Observatory : BBSO
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.55
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  1.2070  0.29  -635 -659  -45.66 -38.07  -35.2  190   0   0   0   0    2452122.1596  20010731_154946  FW  1
  2  0.6540  0.46  -553 -591  -27.85 -24.51    4.7  339   4   1   1   0    2452122.1596  20010731_154946  FW  3
  3  0.8180  0.17   218 -534  -33.53   5.52   56.9  212   3   1   0   0    2452122.1596  20010731_154946  FW  2
  4  0.6550  0.19   541 -532  -33.13  41.25    1.9   41   0   0   0   0    2452122.1596  20010731_154946  FW  4
  5  0.9400  0.30   471 -538  -21.34  28.96  -39.1  270   0   0   0   0    2452122.1596  20010731_154946  FW  6
  6  3.1950  0.24  -272 -468  -11.95 -24.23   -7.5  409   6   5   0   1    2452122.1596  20010731_154946  MR  5 11
  7  0.9130  0.14   278 -408  -23.05 -64.22   20.1   62   2   1   0   0      NEW
  8  0.5560  0.26  -662 -389  -17.13   2.03  -31.8  155   0   0   0   0    2452122.1596  20010731_154946  FW  8
  9  1.3260  0.29   698 -321  -16.98 -33.22  -28.2  161   2   1   1   0    2452122.1596  20010731_154946  FW  7
 10  0.9240  0.44  -746 -219  -13.56  29.29  -33.9  234   3   1   1   0    2452122.1596  20010731_154946  FW  9
 11  0.8220  0.23   643 -133  -16.86  47.20   13.0   53   3   0   2  -1      NEW
 12  1.2271  0.08  -756  -63  -11.16  15.85   -5.4   92   1   0   1   0    2452122.1596  20010731_154946  FW 109  
 13  0.9240  0.19  -133  -44  -13.56  29.29  -33.9  234   0   0   0   0    2452122.1596  20010731_154946  FW  9
 14  0.8220  0.49  -108   -3  -16.86  47.20   13.0   53   1   0   1   0      NEW
 15  1.2271  0.24  -901   12  -11.16  15.85   -5.4   92   1   1   0   0    2452122.1596  20010731_154946  FW 10
 16  0.9240  0.18   126   29  -13.56  29.29  -33.9  234   1   0   1   0    2452122.1596  20010731_154946  FW  9
 17  0.8220  0.18   289  125  -16.86  47.20   13.0   53   6   0   5  -1      NEW
 18  1.2271  0.22    13  127  -11.16  15.85   30.0   92   0   0   0   0    2452122.1596  20010731_154946  FW 10
 19  1.2070  0.29    74  173  -45.66 -38.07  -35.2  190   0   0   0   0    2452122.1596  20010731_154946  FW  1
 20  0.6540  0.46   -23  243  -27.85 -24.51    4.7  339   2   0   2   1    2452122.1596  20010731_154946  FW  3
 21  0.8180  0.17   771  295  -33.53   5.52   56.9  212   4   1   1   0    2452122.1596  20010731_154946  FW  2
