Ha Filament statistics for:
               Date : 20070801_055436
        Julian Date : 2454313.7462
        Observatory : KANZELHOEHE OBSERVATORY
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.44
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  0.1637  0.32   166 -544  -28.32  11.17    0.5   47   2   1   0   0    2454312.7676  20070731_062520  FW  2
  2  1.0887  0.31   456 -486  -25.06  31.15   13.1  325   8   4   3   0    2454312.7676  20070731_062520  FW  1
  3  0.3664  0.15   543 -301  -13.31  34.98   72.0  102   3   3   0   1    2454312.7676  20070731_062520  FW  3


Ha Filament statistics for:
               Date : 20070805_054520
        Julian Date : 2454317.7398
        Observatory : KANZELHOEHE OBSERVATORY
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  945.94
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  0.1208  0.42  -662 -432  -22.35 -47.39  -73.0   34   1   1   0   0      NEW
  2  0.2744  0.32   -42  716   53.41  -4.15   14.4   64   1   0   1   0    2454316.7374  20070804_054153  FW  5


Ha Filament statistics for:
               Date : 20070807_053047
        Julian Date : 2454319.7297
        Observatory : KANZELHOEHE OBSERVATORY
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  946.20
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  0.0947  0.33  -163  592   43.48 -13.34   69.5   31   1   1   0   0      NEW
  2  0.5335  0.30    -2  659   48.79  -0.18   56.5  160   2   2   0   1    2454318.7231  20070806_052115  MR  1  2
  3  0.3183  0.33   163  702   52.15  15.84    6.2   60   1   1   0   0      NEW


Ha Filament statistics for:
               Date : 20070810_073216
        Julian Date : 2454322.8141
        Observatory : KANZELHOEHE OBSERVATORY
Sun radius [pixels] :  970.00
Sun radius [arcsec] :  946.65
         Area Units : millihemisphere
       Length Units : milliRs

  #   Area   A_rat   Xp   Yp    Lat   Long     Ang  Len #Brb #L  #R Chir   Track: jday   YYYYMMDD_hhmmss  FW/MR/SP
--------------------------------------------------------------------------------------------------------------------
  1  0.0497  0.18  -109  530   39.28  -8.32  -88.0   34   0   0   0   0      NEW
